iter	Passed	Remaining
6674	12437560	6204784
6675	12438267	6202340
6676	12438879	6199849
6677	12439523	6197374
6678	12440152	6194893
6679	12440876	6192460
6680	12441601	6190027
6681	12442292	6187578
6682	12442996	6185137
6683	12443665	6182678
6684	12444460	6180282
6685	12445131	6177825
6686	12445779	6175358
6687	12446514	6172934
6688	12447209	6170491
6689	12447923	6168058
6690	12448589	6165601
6691	12449265	6163150
6692	12449948	6160703
6693	12450686	6158283
6694	12451424	6155865
6695	12452064	6153398
6696	12452712	6150936
6697	12453401	6148494
6698	12454058	6146037
6699	12454723	6143585
6700	12455423	6141150
6701	12456104	6138707
6702	12456860	6136302
6703	12457467	6133823
6704	12458101	6131358
6705	12458819	6128935
6706	12459512	6126500
6707	12460169	6124048
6708	12460817	6121593
6709	12461460	6119135
6710	12462228	6116739
6711	12462883	6114288
6712	12463592	6111864
6713	12464248	6109415
6714	12464983	6107005
6715	12465662	6104568
6716	12466285	6102104
6717	12466916	6099645
6718	12467617	6097220
6719	12468242	6094759
6720	12468892	6092311
6721	12469600	6089891
6722	12470307	6087471
6723	12470953	6085022
6724	12471686	6082617
6725	12472325	6080165
6726	12473022	6077743
6727	12473742	6075332
6728	12474476	6072929
6729	12475229	6070535
6730	12475933	6068118
6731	12476583	6065676
6732	12477222	6063228
6733	12477835	6060768
6734	12478514	6058341
6735	12479299	6055966
6736	12479940	6053522
6737	12480568	6051072
6738	12481250	6048648
6739	12481869	6046195
6740	12482494	6043745
6741	12483251	6041359
6742	12483913	6038928
6743	12484585	6036502
6744	12485251	6034074
6745	12485880	6031629
6746	12486577	6029217
6747	12487275	6026806
6748	12487931	6024375
6749	12488647	6021973
6750	12489330	6019557
6751	12490035	6017151
6752	12490683	6014719
6753	12491404	6012321
6754	12492062	6009895
6755	12492785	6007500
6756	12493404	6005055
6757	12494087	6002642
6758	12494850	6000268
6759	12495529	5997854
6760	12496342	5995504
6761	12497035	5993098
6762	12497654	5990657
6763	12498384	5988269
6764	12499045	5985849
6765	12499720	5983436
6766	12500427	5981039
6767	12501103	5978627
6768	12501774	5976214
6769	12502403	5973781
6770	12503130	5971395
6771	12503824	5968995
6772	12504545	5966607
6773	12505229	5964203
6774	12505941	5961812
6775	12506709	5959448
6776	12507452	5957073
6777	12508081	5954645
6778	12508824	5952271
6779	12509528	5949879
6780	12510167	5947456
6781	12510912	5945084
6782	12511504	5942641
6783	12512130	5940214
6784	12512768	5937793
6785	12513482	5935408
6786	12514189	5933021
6787	12514900	5930637
6788	12515540	5928219
6789	12516212	5925817
6790	12516917	5923431
6791	12517548	5921010
6792	12518243	5918621
6793	12518884	5916206
6794	12519582	5913818
6795	12520273	5911429
6796	12520926	5909021
6797	12521589	5906619
6798	12522296	5904237
6799	12523131	5901917
6800	12523941	5899585
6801	12524744	5897251
6802	12525430	5894862
6803	12526117	5892474
6804	12526798	5890084
6805	12527479	5887694
6806	12528105	5885278
6807	12528751	5882873
6808	12529439	5880488
6809	12530114	5878098
6810	12530763	5875695
6811	12531568	5873366
6812	12532320	5871013
6813	12533003	5868628
6814	12533790	5866292
6815	12534579	5863958
6816	12535366	5861623
6817	12536122	5859274
6818	12536804	5856891
6819	12537510	5854520
6820	12538164	5852125
6821	12538818	5849730
6822	12539510	5847354
6823	12540250	5845000
6824	12540866	5842590
6825	12541509	5840192
6826	12542113	5837777
6827	12542731	5835368
6828	12543463	5833014
6829	12544093	5830612
6830	12544760	5828228
6831	12545513	5825884
6832	12546147	5823486
6833	12546802	5821098
6834	12547478	5818720
6835	12548107	5816321
6836	12548818	5813961
6837	12549527	5811600
6838	12550226	5809234
6839	12550908	5806862
6840	12551534	5804464
6841	12552242	5802105
6842	12552903	5799724
6843	12553556	5797340
6844	12554289	5794993
6845	12554955	5792616
6846	12555617	5790238
6847	12556319	5787879
6848	12556945	5785485
6849	12557605	5783107
6850	12558181	5780692
6851	12558861	5778324
6852	12559525	5775949
6853	12560156	5773561
6854	12560874	5771212
6855	12561559	5768849
6856	12562164	5766450
6857	12562839	5764083
6858	12563478	5761700
6859	12564176	5759345
6860	12564896	5757000
6861	12565530	5754616
6862	12566168	5752235
6863	12566826	5749864
6864	12567414	5747460
6865	12568129	5745116
6866	12568844	5742772
6867	12569507	5740405
6868	12570226	5738063
6869	12570784	5735649
6870	12571458	5733288
6871	12572139	5730931
6872	12572780	5728556
6873	12573433	5726187
6874	12574174	5723859
6875	12574885	5721518
6876	12575524	5719144
6877	12576181	5716779
6878	12576985	5714481
6879	12577689	5712138
6880	12578353	5709778
6881	12579137	5707472
6882	12579909	5705161
6883	12580630	5702828
6884	12581309	5700476
6885	12581954	5698110
6886	12582601	5695744
6887	12583229	5693371
6888	12583898	5691017
6889	12584578	5688668
6890	12585350	5686361
6891	12586161	5684072
6892	12586909	5681756
6893	12587631	5679428
6894	12588290	5677072
6895	12588917	5674702
6896	12589646	5672378
6897	12590415	5670074
6898	12591144	5667751
6899	12591959	5665468
6900	12592769	5663182
6901	12593535	5660878
6902	12594230	5658542
6903	12595020	5656249
6904	12595751	5653930
6905	12596395	5651572
6906	12597183	5649280
6907	12597909	5646960
6908	12598731	5644684
6909	12599415	5642346
6910	12600050	5639987
6911	12600720	5637644
6912	12601405	5635308
6913	12602060	5632960
6914	12602747	5630626
6915	12603467	5628308
6916	12604126	5625962
6917	12604867	5623654
6918	12605562	5621325
6919	12606264	5619000
6920	12606922	5616656
6921	12607657	5614347
6922	12608380	5612033
6923	12609020	5609682
6924	12609696	5607348
6925	12610426	5605039
6926	12611174	5602737
6927	12611909	5600431
6928	12612498	5598060
6929	12613164	5595724
6930	12614001	5593464
6931	12614702	5591145
6932	12615360	5588806
6933	12616114	5586511
6934	12616840	5584204
6935	12617526	5581880
6936	12618148	5579527
6937	12618886	5577227
6938	12619522	5574881
6939	12620128	5572524
6940	12620838	5570212
6941	12621514	5567886
6942	12622085	5565515
6943	12622816	5563214
6944	12623601	5560937
6945	12624258	5558604
6946	12624951	5556289
6947	12625653	5553977
6948	12626402	5551686
6949	12627124	5549384
6950	12627806	5547065
6951	12628493	5544749
6952	12629233	5542456
6953	12629942	5540150
6954	12630595	5537820
6955	12631254	5535493
6956	12632055	5533229
6957	12632770	5530927
6958	12633436	5528605
6959	12634182	5526318
6960	12634914	5524026
6961	12635666	5521742
6962	12636380	5519442
6963	12637075	5517135
6964	12637791	5514837
6965	12638465	5512522
6966	12639294	5510274
6967	12640029	5507986
6968	12640624	5505637
6969	12641268	5503310
6970	12641944	5500998
6971	12642635	5498692
6972	12643407	5496423
6973	12644199	5494162
6974	12645041	5491924
6975	12645815	5489656
6976	12646579	5487384
6977	12647235	5485066
6978	12647939	5482770
6979	12648664	5480483
6980	12649475	5478233
6981	12650184	5475940
6982	12650905	5473652
6983	12651702	5471398
6984	12652383	5469094
6985	12653150	5466828
6986	12653921	5464564
6987	12654649	5462282
6988	12655380	5460001
6989	12656058	5457698
6990	12656787	5455417
6991	12657475	5453120
6992	12658156	5450820
6993	12658867	5448533
6994	12659495	5446210
6995	12660106	5443882
6996	12660913	5441637
6997	12661665	5439370
6998	12662372	5437083
6999	12663046	5434783
7000	12663788	5432513
7001	12664467	5430216
7002	12665238	5427959
7003	12665989	5425694
7004	12666776	5423444
7005	12667546	5421188
7006	12668291	5418922
7007	12668972	5416628
7008	12669772	5414386
7009	12670565	5412141
7010	12671386	5409909
7011	12672034	5407603
7012	12672714	5405311
7013	12673379	5403014
7014	12674088	5400735
7015	12674805	5398461
7016	12675457	5396159
7017	12676221	5393905
7018	12676992	5391655
7019	12677672	5389367
7020	12678354	5387079
7021	12679011	5384782
7022	12679658	5382481
7023	12680427	5380232
7024	12681171	5377973
7025	12681903	5375709
7026	12682646	5373451
7027	12683294	5371153
7028	12683985	5368873
7029	12684714	5366609
7030	12685478	5364361
7031	12686187	5362091
7032	12686864	5359807
7033	12687476	5357496
7034	12688135	5355205
7035	12688871	5352948
7036	12689628	5350699
7037	12690422	5348467
7038	12691111	5346191
7039	12691788	5343910
7040	12692532	5341658
7041	12693191	5339371
7042	12693969	5337134
7043	12694636	5334851
7044	12695313	5332572
7045	12695973	5330287
7046	12696805	5328075
7047	12697478	5325796
7048	12698192	5323535
7049	12698857	5321254
7050	12699530	5318976
7051	12700272	5316728
7052	12700934	5314447
7053	12701686	5312204
7054	12702307	5309907
7055	12703141	5307699
7056	12703869	5305447
7057	12704544	5303174
7058	12705216	5300899
7059	12705953	5298652
7060	12706586	5296363
7061	12707266	5294093
7062	12707965	5291832
7063	12708651	5289566
7064	12709341	5287302
7065	12710065	5285052
7066	12710776	5282798
7067	12711512	5280554
7068	12712167	5278277
7069	12712816	5275998
7070	12713550	5273755
7071	12714243	5271496
7072	12715000	5269263
7073	12715668	5266994
7074	12716287	5264705
7075	12716940	5262430
7076	12717601	5260159
7077	12718328	5257916
7078	12718986	5255645
7079	12719637	5253372
7080	12720410	5251149
7081	12721055	5248874
7082	12721882	5246674
7083	12722577	5244421
7084	12723257	5242162
7085	12723904	5239889
7086	12724552	5237618
7087	12725244	5235364
7088	12725903	5233098
7089	12726728	5230901
7090	12727384	5228634
7091	12728109	5226396
7092	12728758	5224128
7093	12729405	5221859
7094	12730164	5219637
7095	12730905	5217407
7096	12731586	5215153
7097	12732351	5212935
7098	12733048	5210688
7099	12733780	5208457
7100	12734558	5206245
7101	12735416	5204066
7102	12736117	5201823
7103	12736764	5199558
7104	12737459	5197314
7105	12738081	5195040
7106	12738734	5192779
7107	12739373	5190514
7108	12740081	5188276
7109	12740722	5186012
7110	12741460	5183788
7111	12742077	5181514
7112	12742828	5179296
7113	12743526	5177057
7114	12744192	5174805
7115	12744847	5172549
7116	12745509	5170297
7117	12746091	5168012
7118	12746756	5165762
7119	12747416	5163510
7120	12748118	5161275
7121	12748878	5159065
7122	12749635	5156853
7123	12750278	5154596
7124	12750898	5152330
7125	12751566	5150084
7126	12752290	5147861
7127	12752949	5145612
7128	12753531	5143333
7129	12754139	5141064
7130	12754796	5138816
7131	12755484	5136580
7132	12756167	5134344
7133	12756900	5132127
7134	12757632	5129911
7135	12758230	5127641
7136	12758886	5125395
7137	12759585	5123166
7138	12760256	5120927
7139	12761080	5118750
7140	12761715	5116497
7141	12762415	5114271
7142	12763197	5112078
7143	12763953	5109875
7144	12764655	5107651
7145	12765316	5105410
7146	12766098	5103219
7147	12766753	5100978
7148	12767477	5098764
7149	12768138	5096525
7150	12768711	5094252
7151	12769457	5092048
7152	12770063	5089790
7153	12770769	5087571
7154	12771547	5085381
7155	12772213	5083147
7156	12772910	5080926
7157	12773629	5078715
7158	12774281	5076477
7159	12775017	5074272
7160	12775645	5072026
7161	12776305	5069792
7162	12777003	5067574
7163	12777662	5065341
7164	12778334	5063113
7165	12778982	5060877
7166	12779635	5058642
7167	12780363	5056439
7168	12781072	5054227
7169	12781788	5052019
7170	12782508	5049813
7171	12783217	5047603
7172	12783812	5045349
7173	12784476	5043122
7174	12785127	5040891
7175	12785817	5038675
7176	12786558	5036480
7177	12787303	5034287
7178	12788030	5032087
7179	12788751	5029885
7180	12789400	5027655
7181	12790061	5025431
7182	12790802	5023238
7183	12791465	5021015
7184	12792116	5018788
7185	12792819	5016582
7186	12793547	5014385
7187	12794172	5012150
7188	12794824	5009925
7189	12795535	5007723
7190	12796209	5005507
7191	12796989	5003334
7192	12797666	5001120
7193	12798364	4998915
7194	12798964	4996673
7195	12799731	4994495
7196	12800536	4992333
7197	12801222	4990126
7198	12802027	4987964
7199	12802766	4985778
7200	12803442	4983567
7201	12804170	4981377
7202	12804879	4979180
7203	12805649	4977008
7204	12806318	4974796
7205	12807055	4972611
7206	12807752	4970411
7207	12808487	4968226
7208	12809150	4966014
7209	12809807	4963800
7210	12810460	4961585
7211	12811098	4959364
7212	12811786	4957163
7213	12812554	4954994
7214	12813220	4952785
7215	12813892	4950579
7216	12814592	4948385
7217	12815277	4946185
7218	12815968	4943988
7219	12816655	4941789
7220	12817293	4939572
7221	12817900	4937344
7222	12818574	4935142
7223	12819265	4932947
7224	12820015	4930775
7225	12820672	4928567
7226	12821388	4926383
7227	12822086	4924192
7228	12822832	4922020
7229	12823483	4919812
7230	12824136	4917605
7231	12824779	4915395
7232	12825504	4913217
7233	12826171	4911017
7234	12826778	4908794
7235	12827413	4906583
7236	12828146	4904409
7237	12828781	4902198
7238	12829494	4900018
7239	12830108	4897800
7240	12830732	4895587
7241	12831392	4893387
7242	12832094	4891204
7243	12832832	4889035
7244	12833586	4886873
7245	12834288	4884691
7246	12835032	4882526
7247	12835681	4880325
7248	12836349	4878131
7249	12837063	4875956
7250	12837648	4873732
7251	12838412	4871576
7252	12839057	4869375
7253	12839739	4867190
7254	12840430	4865007
7255	12841107	4862820
7256	12841774	4860630
7257	12842407	4858427
7258	12843059	4856232
7259	12843732	4854045
7260	12844480	4851886
7261	12845195	4849716
7262	12845833	4847517
7263	12846523	4845338
7264	12847174	4843145
7265	12847922	4840989
7266	12848721	4838852
7267	12849493	4836706
7268	12850182	4834529
7269	12850897	4832362
7270	12851563	4830177
7271	12852310	4828023
7272	12853005	4825849
7273	12853708	4823679
7274	12854468	4821531
7275	12855165	4819360
7276	12855830	4817177
7277	12856551	4815015
7278	12857213	4812832
7279	12857897	4810657
7280	12858626	4808500
7281	12859311	4806326
7282	12859930	4804129
7283	12860601	4801951
7284	12861262	4799770
7285	12861947	4797598
7286	12862590	4795411
7287	12863239	4793226
7288	12863927	4791057
7289	12864708	4788923
7290	12865351	4786737
7291	12866027	4784565
7292	12866705	4782393
7293	12867386	4780223
7294	12867996	4778027
7295	12868694	4775864
7296	12869419	4773712
7297	12870037	4771520
7298	12870732	4769357
7299	12871433	4767197
7300	12872139	4765039
7301	12872795	4762863
7302	12873445	4760685
7303	12874094	4758508
7304	12874738	4756328
7305	12875417	4754163
7306	12876106	4752001
7307	12876707	4749807
7308	12877312	4747615
7309	12877961	4745440
7310	12878681	4743291
7311	12879361	4741128
7312	12880032	4738963
7313	12880700	4736796
7314	12881411	4734646
7315	12882085	4732482
7316	12882729	4730308
7317	12883333	4728119
7318	12884035	4725967
7319	12884764	4723826
7320	12885367	4721638
7321	12885975	4719453
7322	12886685	4717305
7323	12887302	4715124
7324	12888037	4712987
7325	12888758	4710844
7326	12889408	4708676
7327	12890114	4706529
7328	12890822	4704384
7329	12891479	4702220
7330	12892159	4700064
7331	12892793	4697893
7332	12893471	4695737
7333	12894179	4693594
7334	12894842	4691434
7335	12895495	4689270
7336	12896130	4687102
7337	12896884	4684976
7338	12897479	4682793
7339	12898132	4680631
7340	12898770	4678465
7341	12899405	4676298
7342	12900030	4674127
7343	12900679	4671966
7344	12901386	4669827
7345	12902093	4667687
7346	12902724	4665521
7347	12903371	4663360
7348	12904081	4661223
7349	12904754	4659073
7350	12905446	4656930
7351	12906127	4654784
7352	12906761	4652621
7353	12907510	4650500
7354	12908148	4648339
7355	12908828	4646194
7356	12909443	4644026
7357	12910169	4641898
7358	12910822	4639744
7359	12911458	4637585
7360	12912070	4635417
7361	12912822	4633300
7362	12913487	4631152
7363	12914171	4629012
7364	12914897	4626887
7365	12915706	4624792
7366	12916444	4622672
7367	12917285	4620589
7368	12917942	4618440
7369	12918608	4616296
7370	12919313	4614165
7371	12919999	4612029
7372	12920657	4609882
7373	12921377	4607759
7374	12922115	4605642
7375	12922728	4603480
7376	12923436	4601353
7377	12924127	4599221
7378	12924764	4597069
7379	12925384	4594912
7380	12926007	4592757
7381	12926620	4590598
7382	12927342	4588479
7383	12927994	4586335
7384	12928659	4584195
7385	12929326	4582058
7386	12929984	4579917
7387	12930607	4577764
7388	12931194	4575599
7389	12931869	4573466
7390	12932587	4571348
7391	12933337	4569241
7392	12933931	4567081
7393	12934653	4564965
7394	12935341	4562838
7395	12936108	4560740
7396	12936795	4558613
7397	12937456	4556478
7398	12938134	4554349
7399	12938876	4552243
7400	12939511	4550100
7401	12940178	4547968
7402	12940839	4545835
7403	12941468	4543690
7404	12942153	4541567
7405	12942935	4539477
7406	12943622	4537354
7407	12944314	4535234
7408	12944982	4533105
7409	12945597	4530959
7410	12946309	4528846
7411	12946989	4526723
7412	12947647	4524593
7413	12948248	4522443
7414	12948933	4520323
7415	12949529	4518172
7416	12950135	4516025
7417	12950858	4513919
7418	12951511	4511790
7419	12952150	4509655
7420	12952886	4507555
7421	12953613	4505452
7422	12954311	4503340
7423	12954983	4501218
7424	12955593	4499076
7425	12956397	4497002
7426	12957034	4494869
7427	12957849	4492799
7428	12958493	4490670
7429	12959213	4488568
7430	12959891	4486452
7431	12960623	4484354
7432	12961369	4482262
7433	12962021	4480138
7434	12962687	4478019
7435	12963377	4475909
7436	12964045	4473791
7437	12964766	4471692
7438	12965485	4469593
7439	12966079	4467451
7440	12966796	4465352
7441	12967473	4463239
7442	12968089	4461106
7443	12968852	4459024
7444	12969557	4456922
7445	12970230	4454810
7446	12971032	4452742
7447	12971707	4450631
7448	12972414	4448532
7449	12973193	4446457
7450	12973839	4444337
7451	12974406	4442191
7452	12975065	4440076
7453	12975727	4437963
7454	12976429	4435864
7455	12977095	4433753
7456	12977768	4431645
7457	12978493	4429555
7458	12979160	4427446
7459	12979769	4425317
7460	12980539	4423243
7461	12981289	4421163
7462	12981974	4419062
7463	12982735	4416986
7464	12983459	4414898
7465	12984230	4412827
7466	12984855	4410706
7467	12985513	4408597
7468	12986198	4406497
7469	12986843	4404385
7470	12987536	4402289
7471	12988187	4400179
7472	12988808	4398059
7473	12989407	4395932
7474	12990020	4393811
7475	12990675	4391704
7476	12991317	4389593
7477	12992109	4387533
7478	12992822	4385447
7479	12993517	4383355
7480	12994194	4381257
7481	12994974	4379195
7482	12995778	4377141
7483	12996611	4375097
7484	12997332	4373015
7485	12998051	4370933
7486	12998736	4368841
7487	12999459	4366761
7488	13000129	4364664
7489	13000920	4362608
7490	13001565	4360503
7491	13002288	4358425
7492	13002870	4356300
7493	13003494	4354189
7494	13004197	4352106
7495	13004871	4350013
7496	13005531	4347915
7497	13006211	4345825
7498	13006813	4343709
7499	13007498	4341621
7500	13008196	4339538
7501	13008879	4337450
7502	13009612	4335379
7503	13010261	4333281
7504	13010860	4331167
7505	13011527	4329075
7506	13012222	4326993
7507	13012919	4324912
7508	13013599	4322826
7509	13014235	4320726
7510	13014894	4318633
7511	13015552	4316541
7512	13016324	4314487
7513	13016953	4312386
7514	13017672	4310315
7515	13018360	4308234
7516	13018997	4306136
7517	13019667	4304050
7518	13020320	4301959
7519	13020917	4299850
7520	13021590	4297766
7521	13022196	4295660
7522	13022891	4293584
7523	13023572	4291504
7524	13024146	4289389
7525	13024803	4287302
7526	13025475	4285220
7527	13026217	4283161
7528	13026839	4281064
7529	13027506	4278981
7530	13028165	4276896
7531	13028733	4274782
7532	13029424	4272709
7533	13030124	4270638
7534	13030788	4268557
7535	13031419	4266465
7536	13032097	4264388
7537	13032712	4262292
7538	13033394	4260218
7539	13034028	4258128
7540	13034684	4256046
7541	13035299	4253951
7542	13035927	4251861
7543	13036623	4249793
7544	13037280	4247713
7545	13037972	4245645
7546	13038620	4243563
7547	13039293	4241489
7548	13040049	4239443
7549	13040735	4237374
7550	13041381	4235292
7551	13042101	4233235
7552	13042749	4231155
7553	13043468	4229099
7554	13044113	4227018
7555	13044781	4224946
7556	13045470	4222881
7557	13046091	4220794
7558	13046781	4218730
7559	13047480	4216669
7560	13048097	4214582
7561	13048779	4212516
7562	13049469	4210453
7563	13050134	4208383
7564	13050794	4206311
7565	13051485	4204250
7566	13052145	4202179
7567	13052842	4200120
7568	13053587	4198078
7569	13054258	4196011
7570	13054937	4193948
7571	13055633	4191890
7572	13056220	4189798
7573	13056859	4187723
7574	13057469	4185639
7575	13058230	4183604
7576	13058883	4181534
7577	13059596	4179484
7578	13060342	4177445
7579	13061030	4175388
7580	13061610	4173297
7581	13062327	4171250
7582	13063087	4169217
7583	13063700	4167137
7584	13064408	4165088
7585	13065015	4163007
7586	13065613	4160924
7587	13066293	4158867
7588	13067001	4156820
7589	13067697	4154769
7590	13068382	4152715
7591	13069119	4150678
7592	13069921	4148661
7593	13070559	4146593
7594	13071234	4144537
7595	13072004	4142512
7596	13072637	4140443
7597	13073356	4138403
7598	13073994	4136336
7599	13074801	4134324
7600	13075616	4132315
7601	13076282	4130258
7602	13076970	4128209
7603	13077736	4126185
7604	13078451	4124146
7605	13079108	4122088
7606	13079812	4120046
7607	13080472	4117990
7608	13081126	4115932
7609	13081746	4113864
7610	13082402	4111809
7611	13083023	4109742
7612	13083729	4107702
7613	13084350	4105636
7614	13084973	4103571
7615	13085602	4101508
7616	13086327	4099476
7617	13086960	4097415
7618	13087602	4095358
7619	13088287	4093314
7620	13088945	4091262
7621	13089559	4089197
7622	13090227	4087149
7623	13090879	4085097
7624	13091606	4083068
7625	13092317	4081035
7626	13092933	4078972
7627	13093583	4076920
7628	13094199	4074858
7629	13094916	4072828
7630	13095622	4070795
7631	13096297	4068752
7632	13096942	4066701
7633	13097618	4064659
7634	13098244	4062602
7635	13098878	4060549
7636	13099561	4058511
7637	13100246	4056473
7638	13100973	4054449
7639	13101572	4052386
7640	13102279	4050357
7641	13103057	4048350
7642	13103787	4046328
7643	13104515	4044306
7644	13105215	4042276
7645	13105904	4040243
7646	13106651	4038228
7647	13107291	4036180
7648	13107980	4034148
7649	13108771	4032148
7650	13109476	4030121
7651	13110104	4028071
7652	13110768	4026033
7653	13111502	4024016
7654	13112154	4021975
7655	13112826	4019940
7656	13113453	4017892
7657	13114179	4015874
7658	13114852	4013840
7659	13115511	4011803
7660	13116266	4009795
7661	13116878	4007744
7662	13117579	4005721
7663	13118212	4003677
7664	13118935	4001660
7665	13119587	3999623
7666	13120292	3997602
7667	13120972	3995574
7668	13121709	3993563
7669	13122422	3991546
7670	13123081	3989512
7671	13123727	3987475
7672	13124452	3985462
7673	13125090	3983423
7674	13125747	3981391
7675	13126484	3979382
7676	13127095	3977336
7677	13127765	3975309
7678	13128411	3973274
7679	13129110	3971256
7680	13129872	3969257
7681	13130594	3967246
7682	13131265	3965221
7683	13131850	3963169
7684	13132507	3961140
7685	13133186	3959118
7686	13133868	3957097
7687	13134566	3955081
7688	13135248	3953061
7689	13135925	3951040
7690	13136535	3948998
7691	13137345	3947018
7692	13138025	3944998
7693	13138772	3942999
7694	13139380	3940959
7695	13140043	3938935
7696	13140705	3936912
7697	13141423	3934905
7698	13142102	3932888
7699	13142775	3930869
7700	13143543	3928878
7701	13144339	3926896
7702	13145036	3924886
7703	13145739	3922877
7704	13146358	3920843
7705	13147061	3918835
7706	13147765	3916828
7707	13148394	3914798
7708	13149142	3912805
7709	13149769	3910775
7710	13150432	3908757
7711	13151043	3906723
7712	13151816	3904739
7713	13152459	3902715
7714	13153143	3900705
7715	13153853	3898702
7716	13154554	3896697
7717	13155238	3894687
7718	13155974	3892694
7719	13156702	3890698
7720	13157554	3888739
7721	13158241	3886731
7722	13159038	3884756
7723	13159746	3882756
7724	13160513	3880773
7725	13161316	3878801
7726	13162060	3876812
7727	13162801	3874823
7728	13163471	3872812
7729	13164099	3870790
7730	13164811	3868793
7731	13165513	3866794
7732	13166158	3864777
7733	13166920	3862796
7734	13167558	3860779
7735	13168339	3858804
7736	13169055	3856810
7737	13169758	3854812
7738	13170412	3852801
7739	13171185	3850825
7740	13171856	3848819
7741	13172545	3846819
7742	13173174	3844802
7743	13173790	3842781
7744	13174541	3840800
7745	13175199	3838792
7746	13175888	3836794
7747	13176592	3834800
7748	13177276	3832801
7749	13177956	3830801
7750	13178733	3828829
7751	13179383	3826821
7752	13180054	3824820
7753	13180716	3822816
7754	13181376	3820812
7755	13182100	3818827
7756	13182819	3816840
7757	13183458	3814831
7758	13184134	3812833
7759	13184799	3810832
7760	13185544	3808855
7761	13186239	3806863
7762	13186886	3804858
7763	13187584	3802868
7764	13188220	3800860
7765	13188940	3798877
7766	13189581	3796871
7767	13190219	3794865
7768	13190829	3792852
7769	13191504	3790857
7770	13192179	3788863
7771	13192921	3786888
7772	13193577	3784889
7773	13194203	3782882
7774	13194845	3780879
7775	13195456	3778868
7776	13196100	3776867
7777	13196787	3774879
7778	13197509	3772900
7779	13198224	3770921
7780	13198880	3768925
7781	13199490	3766915
7782	13200107	3764909
7783	13200780	3762918
7784	13201431	3760922
7785	13202132	3758940
7786	13202790	3756946
7787	13203432	3754948
7788	13204041	3752941
7789	13204783	3750973
7790	13205440	3748980
7791	13206182	3747012
7792	13206874	3745030
7793	13207486	3743026
7794	13208226	3741058
7795	13208928	3739080
7796	13209557	3737081
7797	13210324	3735122
7798	13211007	3733139
7799	13211643	3731144
7800	13212348	3729168
7801	13212934	3727159
7802	13213563	3725163
7803	13214204	3723170
7804	13214812	3721169
7805	13215428	3719170
7806	13216093	3717185
7807	13216760	3715201
7808	13217385	3713205
7809	13218030	3711216
7810	13218741	3709245
7811	13219417	3707265
7812	13220099	3705287
7813	13220777	3703308
7814	13221367	3701305
7815	13222059	3699330
7816	13222741	3697354
7817	13223424	3695378
7818	13224122	3693406
7819	13224809	3691432
7820	13225513	3689462
7821	13226234	3687498
7822	13226944	3685531
7823	13227548	3683535
7824	13228267	3681571
7825	13228950	3679597
7826	13229579	3677609
7827	13230244	3675631
7828	13230868	3673643
7829	13231629	3671692
7830	13232229	3669697
7831	13232857	3667710
7832	13233641	3665767
7833	13234361	3663807
7834	13235023	3661830
7835	13235625	3659838
7836	13236271	3657858
7837	13236986	3655897
7838	13237722	3653942
7839	13238361	3651961
7840	13239018	3649985
7841	13239666	3648008
7842	13240450	3646068
7843	13241099	3644091
7844	13241780	3642123
7845	13242434	3640148
7846	13243501	3638287
7847	13244510	3636410
7848	13245377	3634495
7849	13246210	3632570
7850	13246859	3630595
7851	13247508	3628621
7852	13248182	3626654
7853	13248898	3624698
7854	13249539	3622723
7855	13250254	3620767
7856	13250973	3618814
7857	13251591	3616833
7858	13252312	3614880
7859	13252963	3612909
7860	13253653	3610949
7861	13254387	3609001
7862	13255004	3607022
7863	13255737	3605074
7864	13256429	3603116
7865	13257165	3601170
7866	13257938	3599234
7867	13258704	3597296
7868	13259548	3595380
7869	13260332	3593448
7870	13261088	3591509
7871	13261885	3589581
7872	13262682	3587654
7873	13263326	3585685
7874	13263992	3583723
7875	13264631	3581753
7876	13265343	3579804
7877	13266112	3577871
7878	13266875	3575936
7879	13267717	3574023
7880	13268547	3572106
7881	13269302	3570170
7882	13269978	3568213
7883	13270676	3566262
7884	13271292	3564289
7885	13272010	3562345
7886	13272680	3560387
7887	13273365	3558434
7888	13274090	3556492
7889	13274790	3554544
7890	13275504	3552599
7891	13276235	3550660
7892	13276944	3548715
7893	13277695	3546781
7894	13278368	3544827
7895	13279041	3542873
7896	13279747	3540929
7897	13280406	3538972
7898	13281162	3537041
7899	13281866	3535097
7900	13282530	3533143
7901	13283179	3531184
7902	13283862	3529235
7903	13284520	3527280
7904	13285189	3525328
7905	13285826	3523368
7906	13286529	3521426
7907	13287202	3519476
7908	13287844	3517519
7909	13288427	3515545
7910	13289166	3513614
7911	13289876	3511675
7912	13290665	3509758
7913	13291360	3507816
7914	13291981	3505854
7915	13292680	3503914
7916	13293364	3501970
7917	13294027	3500020
7918	13294821	3498106
7919	13295484	3496157
7920	13296231	3494231
7921	13296896	3492283
7922	13297555	3490335
7923	13298246	3488395
7924	13298886	3486442
7925	13299614	3484512
7926	13300305	3482573
7927	13300979	3480630
7928	13301692	3478697
7929	13302378	3476757
7930	13303106	3474829
7931	13303849	3472905
7932	13304495	3470957
7933	13305307	3469051
7934	13305985	3467111
7935	13306731	3465189
7936	13307509	3463276
7937	13308226	3461347
7938	13308893	3459406
7939	13309587	3457471
7940	13310228	3455523
7941	13310956	3453599
7942	13311553	3451640
7943	13312204	3449696
7944	13312993	3447788
